,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,Attrition,EducationField_Human_Resources,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,DailyRate,MonthlyIncome
1020,40,8,2,4,3,7,4,3,18,0,8,3,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0.488439306,-0.15076242
1021,45,1,4,1,3,7,2,1,12,3,10,3,10,8,0,0,0,0,0,0,1,1,0,0,1,0,-0.384393064,0.678553861
1022,35,28,4,2,2,8,3,0,23,2,6,3,5,3,0,0,1,0,0,0,0,0,1,0,1,0,0.86416185,-0.553861289
1023,32,5,2,4,2,4,2,3,12,1,12,3,7,1,0,0,1,0,0,0,0,0,1,0,1,0,0.028901734,0.294146581
1024,36,2,4,3,3,8,4,3,21,0,7,2,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0.510115607,-0.50122971
1025,48,16,4,3,3,2,3,8,14,1,18,3,8,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.450867052,0.43212002
1026,29,9,3,3,4,4,3,6,18,2,5,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.297687861,-0.548696508
1027,33,8,4,1,3,2,1,2,13,1,8,1,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0.632947977,0.420560748
1028,30,1,3,2,2,2,1,1,11,1,10,3,10,8,1,0,1,0,0,0,0,0,1,0,1,0,-0.092485549,1.237579931
1029,38,10,4,3,3,5,3,3,11,0,10,3,6,3,0,1,0,0,0,0,0,0,1,0,1,0,0.121387283,0.343089031
1030,35,1,3,4,2,9,1,1,19,0,3,3,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0.271676301,-0.54894245
1031,30,29,4,3,3,2,2,3,12,1,9,3,4,2,0,0,0,0,0,0,1,0,1,0,1,0,0.699421965,1.123462863
1032,35,2,3,1,3,9,1,1,12,1,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-1.011560694,-0.641416626
1033,53,2,5,3,2,6,4,0,16,1,34,3,33,7,1,0,0,0,0,0,1,0,1,0,1,0,-0.284682081,1.349483522
1034,38,2,3,3,3,6,2,4,11,2,7,3,5,2,1,0,0,0,1,0,0,0,1,0,1,0,0.143063584,0.042547959
1035,32,1,4,4,3,4,1,4,14,1,9,2,6,5,0,0,0,0,0,0,1,0,1,0,1,0,0.572254335,-0.146335465
1036,48,15,4,3,3,4,1,8,12,1,10,2,8,2,0,0,0,0,0,1,0,0,1,0,1,0,0.439306358,-0.569355632
1037,34,7,4,1,3,4,4,1,13,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.469653179,-0.420560748
1038,34,1,4,2,3,4,4,9,17,1,9,2,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0.790462428,0.19724545
1039,26,3,3,1,3,4,4,1,21,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.476878613,-0.644613871
1040,38,14,3,3,3,2,2,0,11,1,10,3,9,8,0,0,1,0,0,0,0,0,1,0,1,0,0.637283237,1.289227742
1041,38,16,3,2,3,2,2,2,12,0,8,4,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.530346821,-0.119035908
1042,36,1,4,2,3,2,3,6,13,0,15,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.115606936,0.524594196
1043,29,3,1,2,3,9,1,1,18,0,10,3,10,9,0,0,0,0,1,0,0,0,0,1,0,1,0.817919075,0.01008362
1044,35,10,4,1,3,7,3,3,16,0,10,3,5,2,0,0,0,0,1,0,0,0,0,1,0,1,-0.193641618,0.359075258
1045,39,6,3,4,4,2,3,2,11,1,11,3,7,6,0,0,0,0,1,0,0,0,1,0,1,0,0.950867052,0.87432366
1046,29,2,1,1,3,7,4,1,19,1,6,4,6,4,0,0,1,0,0,0,0,1,0,0,1,0,0.276011561,1.025823906
1047,23,10,3,4,4,4,3,2,16,1,4,3,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0.25,-0.641662568
1048,36,6,4,1,4,9,1,3,13,1,9,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0.719653179,0.216428923
1049,35,28,3,2,4,9,3,1,17,2,10,2,10,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.078034682,-0.313575996
1050,34,10,4,4,2,7,3,1,14,1,8,2,8,2,0,0,0,0,0,0,1,0,1,0,1,0,-0.218208092,0.093703886
1051,40,14,2,4,3,2,1,1,15,1,5,3,5,4,0,0,1,0,0,0,0,0,1,0,1,0,-0.99132948,-0.010575504
1052,43,27,3,4,4,9,2,5,12,1,8,3,6,4,0,0,0,0,0,0,1,1,0,0,1,0,0.268786127,0.04771274
1053,35,7,2,3,2,9,4,1,18,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.787572254,-0.48991638
1054,28,24,3,3,3,9,2,1,17,3,1,3,1,1,1,0,0,0,1,0,0,0,1,0,0,1,-0.686416185,-0.559272012
1055,22,26,2,2,2,4,3,1,14,0,4,2,4,2,0,0,0,0,0,1,0,0,1,0,0,1,-0.501445087,-0.459419577
1056,50,20,5,2,3,7,3,2,15,1,32,3,30,8,0,0,0,0,1,0,0,0,1,0,0,1,0.621387283,1.614117068
1057,32,5,4,2,4,4,4,3,17,2,6,3,3,2,0,0,0,0,0,1,0,0,1,0,1,0,-0.24566474,-0.336940482
1058,30,7,3,2,2,4,2,1,12,1,6,2,6,4,0,0,0,0,1,0,0,0,1,0,1,0,-0.813583815,-0.624938515
1059,45,5,5,3,1,9,1,1,14,0,10,3,10,7,0,0,0,0,1,0,0,0,0,1,0,1,0.304913295,0.267338908
1060,45,26,3,1,2,2,1,1,15,1,10,3,10,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.676300578,-0.073044761
1061,31,2,4,4,3,2,1,7,13,0,10,3,5,2,0,0,0,0,0,1,0,0,0,1,1,0,-0.128612717,0.159862273
1062,36,12,4,3,3,6,3,9,12,2,7,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,-0.354046243,-0.004672897
1063,34,10,4,3,4,6,4,1,13,1,9,3,9,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.546242775,0.010329562
1064,49,25,4,3,3,9,1,1,14,1,10,2,9,6,0,0,1,0,0,0,0,0,1,0,1,0,-0.11849711,-0.36178062
1065,39,10,5,2,3,6,1,2,13,3,10,3,7,7,0,0,0,0,1,0,0,0,1,0,1,0,0.842485549,0.170929661
1066,27,19,3,4,2,9,1,1,11,2,7,3,7,7,0,0,0,0,0,1,0,1,0,0,1,0,0.719653179,-0.151500246
1067,35,18,5,2,4,4,1,1,11,0,16,3,16,15,0,0,1,0,0,0,0,0,1,0,1,0,0.021676301,0.12936547
1068,28,27,3,2,1,6,1,0,21,1,6,2,5,3,0,0,0,0,1,0,0,1,0,0,1,0,-0.323699422,0.047958682
1069,21,5,1,3,3,4,4,1,18,0,3,3,2,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.37283237,-0.384899164
1070,18,3,2,2,3,8,4,1,12,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-0.375722543,-0.765617314
1071,39,3,2,3,2,9,3,0,15,1,11,3,10,8,0,0,0,0,1,0,0,1,0,0,1,0,-0.916184971,-0.396704378
1072,40,15,3,1,2,6,3,1,13,2,18,3,18,15,0,0,1,0,0,0,0,0,1,0,1,0,0.115606936,1.414904083
1073,35,8,4,3,3,7,3,1,12,1,15,3,14,11,0,0,1,0,0,0,0,0,1,0,1,0,-0.861271676,-0.131333005
1074,37,19,3,3,3,6,3,3,17,3,9,2,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.192196532,0.267092966
1075,39,4,3,1,3,6,3,0,13,0,10,1,9,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.134393064,0.088539105
1076,45,2,2,4,2,6,4,1,19,2,10,3,10,7,0,0,0,0,0,1,0,1,0,0,1,0,0.75867052,0.26758485
1077,38,2,2,4,2,6,3,3,19,1,10,4,5,4,0,0,0,0,1,0,0,0,1,0,0,1,-0.588150289,0.756025578
1078,35,10,3,4,2,2,1,9,17,0,15,3,13,12,1,0,0,0,1,0,0,0,1,0,1,0,-0.096820809,1.38317757
1079,37,10,3,2,3,4,2,1,11,1,8,1,8,4,0,0,0,0,1,0,0,0,1,0,1,0,0.962427746,-0.1834727
1080,40,16,3,3,3,6,4,6,15,0,18,2,4,2,0,0,1,0,0,0,0,0,0,1,0,1,-0.514450867,0.802508608
1081,44,1,5,1,3,5,4,4,11,0,14,3,10,7,0,1,0,0,0,0,0,0,1,0,0,1,-0.291907514,0.260944417
1082,48,4,5,3,2,1,4,2,25,1,23,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.634393064,2.587309395
1083,35,15,2,1,1,2,4,6,14,2,7,2,2,2,1,0,0,0,1,0,0,1,0,0,0,1,-0.059248555,0.186424004
1084,24,2,1,1,3,4,4,1,13,0,6,3,6,3,0,0,0,0,0,0,1,0,0,1,0,1,-0.342485549,-0.226758485
1085,27,8,3,2,4,4,3,7,17,0,5,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.459537572,-0.286522381
1086,27,2,3,4,3,4,4,2,13,0,6,2,4,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.307803468,-0.516969995
1087,40,7,3,1,3,9,1,3,14,0,10,1,4,2,1,0,1,0,0,0,0,0,0,1,0,1,0.75867052,-0.618789966
1088,29,10,3,3,2,2,3,9,11,0,8,3,5,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.484104046,0.291933104
1089,36,5,4,2,3,7,1,4,12,2,9,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.134393064,0.818002951
1090,25,2,1,4,4,6,3,1,17,2,7,3,7,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.046242775,0.128873586
1091,39,12,3,4,3,6,2,4,21,0,7,3,5,4,0,0,0,0,1,0,0,0,1,0,1,0,-0.450867052,0.15076242
1092,49,22,4,1,3,3,2,3,16,2,27,3,4,2,0,0,0,0,0,1,0,0,1,0,1,0,-0.726878613,2.885145106
1093,50,17,5,4,2,3,1,5,15,3,19,3,14,11,0,0,1,0,0,0,0,1,0,0,1,0,0.01300578,2.111903591
1094,20,2,3,3,3,8,3,1,19,0,2,3,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0.48699422,-0.467043778
1095,34,3,3,4,3,4,2,1,12,1,11,3,11,8,0,0,1,0,0,0,0,1,0,0,1,0,0.471098266,0.18470241
1096,36,7,3,1,3,9,2,2,11,0,15,3,4,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.712427746,-0.656419085
1097,49,6,1,3,2,7,3,2,19,1,30,3,15,11,0,0,1,0,0,0,0,0,1,0,0,1,-0.489884393,2.283325135
1098,36,1,4,4,2,6,3,0,15,0,4,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,0.130057803,-0.075750123
1099,36,3,2,4,4,7,1,6,20,1,13,3,5,4,0,0,1,0,0,0,0,1,0,0,1,0,0.341040462,0.531234629
1100,35,12,4,4,3,2,4,3,24,0,13,4,11,9,1,0,0,0,0,1,0,0,0,1,0,1,0.10982659,-0.024840138
1101,38,1,3,4,3,4,4,7,15,2,19,4,13,11,0,0,1,0,0,0,0,0,1,0,1,0,0.556358382,0.013034924
1102,29,5,3,1,2,2,2,1,13,1,10,2,10,0,0,0,0,0,1,0,0,1,0,0,0,1,0.270231214,-0.121741269
1103,33,2,4,4,3,2,4,1,14,2,6,3,6,2,0,0,0,0,1,0,0,1,0,0,1,0,-0.595375723,0.202410231
1104,32,2,3,4,3,4,2,0,13,2,10,2,9,5,0,0,0,0,1,0,0,1,0,0,1,0,0.25,0.193802263
1105,31,5,4,1,3,2,4,1,11,2,10,3,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0.445086705,0.195277914
1106,49,16,3,4,3,9,1,4,16,1,17,2,2,2,0,0,0,0,1,0,0,1,0,0,0,1,-0.49132948,-0.515248401
1107,38,2,3,4,2,9,2,1,22,0,4,3,4,3,0,0,0,0,1,0,0,0,0,1,1,0,-0.947976879,-0.551401869
1108,47,2,4,2,4,1,2,6,14,3,29,3,3,2,0,0,1,0,0,0,0,1,0,0,1,0,0.608381503,2.776684702
1109,49,1,3,3,3,1,3,4,14,0,23,3,8,7,0,0,1,0,0,0,0,0,0,1,1,0,0.007225434,2.630841121
1110,41,23,2,4,3,2,3,3,16,0,21,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0.580924855,0.590260698
1111,20,9,1,4,3,8,1,1,11,0,2,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.111271676,-0.480570585
1112,33,16,3,3,3,2,4,1,25,1,7,3,6,5,0,0,1,0,0,0,0,1,0,0,0,1,-0.395953757,0.168716183
1113,36,26,4,1,3,7,3,6,14,2,10,2,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.790462428,0.163551402
1114,44,1,3,3,3,5,4,4,18,3,8,3,2,2,0,0,1,0,0,0,0,1,0,0,0,1,-0.398843931,-0.365715691
1115,23,8,1,4,2,9,3,1,11,0,5,3,5,4,1,0,0,0,1,0,0,0,0,1,0,1,0.74566474,-0.170437777
1116,38,4,2,4,3,9,3,7,19,1,7,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.998554913,-0.338416134
1117,53,24,4,2,4,7,4,3,15,0,11,3,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0.854046243,0.571323168
1118,48,7,2,4,3,8,3,2,11,2,19,3,9,7,1,0,0,0,1,0,0,0,1,0,0,1,-0.138728324,-0.498524348
1119,32,2,4,4,3,9,2,1,12,0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.657514451,-0.808903099
1120,26,7,3,4,3,9,4,1,20,0,7,3,7,7,0,0,0,0,1,0,0,0,0,1,1,0,-0.026011561,-0.519429415
1121,55,22,3,1,2,4,2,5,12,1,8,3,4,2,0,0,0,0,0,0,1,1,0,0,1,0,0.920520231,-0.281603542
1122,34,5,2,2,2,9,4,1,14,1,15,4,15,10,0,0,0,0,1,0,0,0,1,0,1,0,0.510115607,-0.171175603
1123,60,1,4,3,1,7,4,3,20,1,19,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.62716763,1.52508608
1124,33,21,3,2,4,9,2,1,18,3,14,3,14,11,0,0,0,0,1,0,0,0,1,0,1,0,-0.776011561,-0.652729956
1125,37,1,4,3,1,2,4,1,14,2,6,2,6,3,0,0,0,0,1,0,0,1,0,0,1,0,0.684971098,1.191096901
1126,34,19,3,2,2,4,4,1,12,0,10,3,10,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.182080925,-0.431136252
1127,23,7,3,3,3,8,4,1,21,1,3,3,3,2,1,0,1,0,0,0,0,1,0,0,0,1,-0.544797688,-0.591982292
1128,44,2,3,3,4,7,4,1,19,1,9,3,8,7,0,0,1,0,0,0,0,0,1,0,0,1,0.169075145,0.786276439
1129,35,2,4,1,2,4,4,0,14,0,6,4,5,4,0,0,0,0,1,0,0,0,0,1,0,1,-0.950867052,0.060993606
1130,43,2,3,4,3,2,4,1,17,1,10,3,10,9,0,0,0,0,1,0,0,0,1,0,0,1,0.541907514,0.778406296
1131,24,9,3,3,4,4,3,1,16,1,5,3,5,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.322254335,-0.06910969
1132,41,6,3,4,3,2,3,1,12,0,10,3,10,8,0,0,0,1,0,0,0,0,0,1,1,0,0.164739884,1.121249385
1133,29,9,4,4,3,9,3,9,17,1,9,3,5,3,0,0,0,0,1,0,0,0,1,0,1,0,0.401734104,-0.420068864
1134,36,2,4,3,3,8,4,3,15,0,17,2,13,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.395953757,-0.044269552
1135,45,1,1,3,2,7,3,3,23,1,25,2,23,15,0,0,1,0,0,0,0,0,1,0,1,0,0.62716763,1.491883915
1136,24,22,1,4,1,5,3,1,11,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,1,0,-0.815028902,-0.769060502
1137,47,9,3,3,1,2,3,7,11,0,25,1,23,5,1,0,1,0,0,0,0,0,1,0,1,0,0.417630058,2.030004919
1138,26,17,4,4,1,9,3,1,15,3,3,4,3,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.598265896,-0.584604033
1139,45,28,2,4,2,3,2,1,11,0,21,3,21,6,0,0,0,0,0,0,1,0,0,1,1,0,0.290462428,2.956714215
1140,32,10,3,1,3,4,3,6,13,1,10,2,5,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.316473988,-0.307181505
1141,31,2,4,2,3,9,3,1,14,1,6,4,5,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.091040462,-0.296360059
1142,41,4,3,3,1,5,2,6,19,1,10,3,3,2,0,1,0,0,0,0,0,0,1,0,1,0,-0.36416185,0.429906542
1143,40,8,2,2,3,6,1,2,16,1,18,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.628612717,0.45105755
1144,24,29,1,2,3,9,1,1,13,3,6,4,6,2,0,0,0,0,1,0,0,1,0,0,1,0,-0.430635838,-0.190605017
1145,46,13,4,3,3,7,2,6,14,0,19,3,10,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.125722543,0.216428923
1146,35,27,4,4,3,6,3,2,16,1,17,3,7,7,0,0,1,0,0,0,0,0,1,0,1,0,0.817919075,0.541318249
1147,30,16,1,2,3,4,4,1,12,1,10,2,10,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.015895954,-0.447614363
1148,47,2,4,3,3,2,2,7,11,1,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.37716763,0.072798819
1149,46,2,3,3,3,2,4,4,12,1,13,2,10,6,0,0,1,0,0,0,0,1,0,0,0,1,0.683526012,1.398425971
1150,36,13,5,2,2,2,1,5,13,3,16,3,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0.942196532,0.357107723
1151,32,1,2,1,1,2,2,6,15,0,10,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.231213873,0.504918839
1152,23,4,1,3,3,9,2,1,13,0,3,1,3,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.930635838,-0.341121495
1153,31,24,1,4,3,6,4,2,20,0,9,2,5,4,0,0,0,0,0,0,1,0,0,1,1,0,-0.926300578,0.136743728
1154,39,1,3,4,3,9,4,1,15,1,9,3,9,8,0,0,1,0,0,0,0,0,1,0,0,1,-0.01734104,0.440236104
1155,32,19,3,4,1,2,3,3,13,1,10,1,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.625722543,1.212001968
1156,45,4,3,3,1,5,3,4,21,2,9,4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.907514451,1.247909493
1157,30,2,4,4,2,4,1,0,16,0,10,3,9,7,0,0,0,0,0,0,1,0,0,1,1,0,0.734104046,0.0703394
1158,24,10,3,1,3,5,4,0,14,1,3,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0.134393064,-0.623954747
1159,30,8,3,3,2,5,4,6,11,1,6,2,4,2,1,1,0,0,0,0,0,1,0,0,1,0,-0.294797688,-0.615346778
1160,31,5,3,1,3,2,3,1,19,1,6,3,5,2,0,0,0,0,0,0,1,0,1,0,1,0,0.287572254,0.901131333
1161,27,8,3,3,3,4,4,1,11,0,6,2,6,2,0,0,0,0,1,0,0,0,0,1,1,0,0.361271676,-0.304230202
1162,29,9,3,2,1,8,2,1,13,0,2,3,2,2,1,0,0,1,0,0,0,0,0,1,1,0,-0.543352601,-0.472700443
1163,29,1,3,4,4,7,3,8,12,0,10,4,3,2,0,0,1,0,0,0,0,0,0,1,0,1,-0.49566474,0.396458436
1164,30,15,2,3,2,2,1,2,11,1,12,3,7,7,0,0,0,1,0,0,0,1,0,0,1,0,0.252890173,0.604525332
1165,34,2,4,4,4,4,4,0,14,3,6,3,5,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.900289017,-0.430398426
1166,33,2,3,4,3,2,2,8,15,0,13,2,11,7,0,0,0,1,0,0,0,0,0,1,1,0,0.692196532,0.11436301
1167,49,11,4,4,3,2,4,3,12,0,8,4,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0.735549133,-0.043039843
1168,33,16,3,1,3,2,1,2,20,0,11,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.856936416,0.95474668
1169,38,2,2,3,2,9,2,4,14,1,9,2,6,1,0,0,0,0,1,0,0,0,1,0,1,0,-0.303468208,-0.544515494
1170,31,16,4,1,3,2,3,2,13,3,10,3,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.397398844,0.855632071
1171,29,4,3,4,2,4,1,1,13,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.309248555,-0.632808657
1172,30,16,3,3,4,7,3,3,16,1,10,3,7,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.721098266,0.150516478
1173,32,5,4,2,3,4,2,2,14,0,12,3,7,7,0,0,0,0,0,0,1,0,0,1,1,0,0.215317919,-0.483030005
1174,38,18,3,2,1,7,4,3,16,1,15,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.041907514,0.27766847
1175,43,17,3,3,2,4,3,9,16,1,6,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.00433526,-0.552139695
1176,42,12,3,2,3,9,2,8,22,3,7,2,5,3,0,0,0,0,1,0,0,1,0,0,1,0,0.073699422,-0.471224791
1177,33,4,3,4,3,4,2,5,15,2,11,2,9,8,0,0,0,0,0,0,1,1,0,0,1,0,-0.041907514,-0.400147565
1178,41,9,4,3,3,9,1,1,20,2,5,3,5,3,0,0,1,0,0,0,0,1,0,0,1,0,-0.369942197,-0.588539105
1179,34,10,3,4,3,2,3,1,14,1,15,3,15,14,0,0,1,0,0,0,0,1,0,0,0,1,0.825144509,-0.167486473
1180,53,1,4,1,2,6,3,4,20,3,27,2,3,2,0,0,0,0,1,0,0,0,1,0,0,1,-0.206647399,2.037137236
1181,43,2,3,2,3,5,4,0,13,0,10,3,9,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.809248555,-0.281111658
1182,34,3,2,4,1,2,4,5,12,0,6,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.423410405,0.331283817
1183,21,7,1,2,3,8,2,1,13,0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,1,0,-0.674855491,-0.492621741
1184,38,6,2,4,2,9,3,1,11,1,5,3,5,4,0,0,0,0,0,1,0,0,1,0,1,0,0.50433526,-0.241023119
1185,22,8,1,3,3,9,1,1,17,0,1,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.708092486,-0.561731431
1186,31,29,4,1,2,2,4,1,14,2,13,3,12,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.878612717,0.193310379
1187,51,3,3,1,3,1,3,2,11,0,15,3,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0.199421965,2.074274471
1188,37,9,2,2,2,2,2,1,14,2,5,3,5,2,0,0,0,1,0,0,0,0,1,0,1,0,-0.310693642,-0.121249385
1189,36,10,3,4,3,7,1,7,13,1,15,3,12,8,0,0,1,0,0,0,0,0,1,0,0,1,0.836705202,0.894982784
1190,44,1,2,3,3,4,2,1,12,3,6,2,5,3,1,0,0,0,1,0,0,1,0,0,0,1,-0.541907514,-0.575504181
1191,37,8,2,3,3,5,2,2,13,0,19,2,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0.628612717,-0.150270536
1192,35,27,3,3,3,2,4,1,18,0,10,3,10,7,1,0,1,0,0,0,0,0,0,1,0,1,-0.723988439,0.278160354
1193,33,8,4,4,4,4,1,6,19,1,14,3,10,8,0,0,1,0,0,0,0,0,1,0,1,0,0.091040462,-0.378504673
1194,28,1,3,3,3,4,4,1,11,1,5,4,5,3,0,0,1,0,0,0,0,0,1,0,1,0,0.544797688,-0.648794884
1195,39,10,1,3,3,3,3,7,21,0,9,3,4,3,0,0,0,0,1,0,0,0,0,1,1,0,0.648843931,2.159862273
1196,46,26,2,2,2,2,2,8,15,0,6,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0.065028902,0.813821938
1197,40,2,2,3,3,9,1,4,17,1,7,2,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.271676301,-0.320954255
1198,42,13,3,2,4,7,1,5,18,2,10,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.468208092,0.210526316
1199,35,2,2,2,3,6,4,2,14,1,15,3,7,7,0,0,0,0,1,0,0,1,0,0,1,0,0.543352601,0.265617314
1200,38,2,3,1,3,5,2,5,13,3,13,3,11,10,0,1,0,0,0,0,0,1,0,0,1,0,0.768786127,-0.514018692
1201,34,9,4,4,3,9,1,4,17,1,11,2,7,1,1,0,1,0,0,0,0,0,1,0,1,0,-0.823699422,0.16330546
1202,37,10,4,4,3,6,1,1,15,0,10,1,10,3,1,0,0,0,1,0,0,0,0,1,1,0,-0.62716763,-0.115346778
1203,39,20,3,3,3,2,4,2,18,1,7,3,2,1,0,0,1,0,0,0,0,1,0,0,1,0,-0.054913295,-0.136497787
1204,43,9,3,1,3,4,3,4,13,0,7,2,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.666184971,-0.551893753
1205,41,5,3,2,4,7,2,3,12,0,11,1,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.515895954,0.538121003
1206,41,4,1,3,3,2,3,0,13,1,23,4,22,14,0,0,0,1,0,0,0,1,0,0,0,1,-0.011560694,1.417855386
1207,30,10,3,1,3,6,3,9,14,0,9,3,7,7,0,0,0,0,1,0,0,0,0,1,1,0,0.416184971,1.226020659
1208,26,20,2,4,3,5,2,0,11,0,6,3,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0.167630058,-0.623216921
1209,46,21,2,4,3,7,2,4,22,1,13,4,9,7,1,0,0,0,1,0,0,0,1,0,1,0,-0.784682081,1.043777668
1210,40,1,3,3,3,7,4,4,17,1,12,3,5,3,0,0,1,0,0,0,0,1,0,0,1,0,0.563583815,0.450319725
1211,34,8,2,2,4,2,3,1,21,2,10,3,10,8,0,0,0,0,0,0,1,0,1,0,1,0,0.00867052,0.520659124
1212,58,2,3,2,3,1,2,4,22,1,37,2,16,9,0,0,0,0,1,0,0,1,0,0,1,0,-0.656069364,2.855140187
1213,35,23,4,2,1,9,3,0,16,1,6,4,5,4,0,0,0,0,1,0,0,0,1,0,1,0,-0.894508671,-0.48622725
1214,47,4,3,3,2,6,2,8,12,1,28,3,22,11,0,0,1,0,0,0,0,1,0,0,0,1,0.284682081,1.389818003
1215,40,12,3,2,3,7,1,2,12,1,15,3,7,4,0,0,1,0,0,0,0,1,0,0,1,0,-0.078034682,-0.057550418
1216,54,7,4,4,3,4,4,4,15,1,14,2,7,1,0,0,0,0,1,0,0,0,1,0,1,0,-0.539017341,0.534185932
1217,31,7,4,1,3,2,1,2,14,2,9,3,3,2,0,0,0,1,0,0,0,0,1,0,1,0,0.463872832,1.2186424
1218,28,1,3,3,3,4,1,1,25,1,3,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,0.596820809,-0.268322676
1219,38,2,4,2,1,8,4,2,20,2,20,2,4,2,0,0,0,1,0,0,0,0,1,0,0,1,-0.117052023,0.177816035
1220,26,10,3,3,3,2,4,1,13,0,5,3,5,3,0,0,0,0,1,0,0,0,0,1,1,0,-0.335260116,0.000491884
1221,58,15,4,1,3,3,3,2,14,0,23,3,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0.595375723,2.73118544
